Annotation Cluster 1	Enrichment Score: 44.5176662074828
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	47	52.80898876404494	1.095922135865587E-56	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000282988, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	85	371	18869	28.122498810845094	1.172636685376178E-54	5.86318342688089E-55	5.534406786121214E-55
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin); alternate	34	38.20224719101123	6.752871669475993E-56	ENSG00000158406, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000278705, ENSG00000276903, ENSG00000278463, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000278637, ENSG00000158373, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000278677, ENSG00000273542, ENSG00000197061	87	100	20559	80.34551724137931	1.7557466340637583E-53	1.7557466340637583E-53	1.6679593023605703E-53
UP_KW_PTM	KW-0164~Citrullination	36	40.44943820224719	1.3276384595654491E-55	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000275379, ENSG00000184260, ENSG00000276966, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000168298, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000277775, ENSG00000276368, ENSG00000124575, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000184357, ENSG00000275221, ENSG00000274997, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	82	102	14106	60.71449067431851	1.593166151478539E-54	8.629649987175418E-55	5.3105538382617964E-55
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	36	40.44943820224719	2.7346064535827735E-53	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000168298, ENSG00000278828, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000277775, ENSG00000124575, ENSG00000274290, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000184357, ENSG00000277224, ENSG00000184678, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000273542, ENSG00000197061	84	148	19308	55.9111969111969	9.817237168362156E-51	9.817237168362156E-51	9.352354071253085E-51
UP_KW_PTM	KW-0488~Methylation	48	53.93258426966292	1.2975998710547672E-32	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000168298, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000167552, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	82	1038	14106	7.954885097983927	1.5571198452657208E-31	5.622932774570658E-32	3.460266322812712E-32
GOTERM_MF_DIRECT	GO:0003677~DNA binding	48	53.93258426966292	2.6343137189321574E-32	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000282988, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	85	1334	18869	7.987582679248611	2.8187156792574083E-30	9.395718930858027E-31	8.868856187071596E-31
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	55	61.79775280898876	9.154265964539957E-25	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000278588, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000181450, ENSG00000274290, ENSG00000196458, ENSG00000184270, ENSG00000282988, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000184678, ENSG00000197061	76	2092	11693	4.044951947267787	2.4716518104257885E-23	2.4716518104257885E-23	2.4716518104257885E-23
UP_KW_PTM	KW-0832~Ubl conjugation	57	64.04494382022472	1.072970440651839E-23	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000278463, ENSG00000255302, ENSG00000278588, ENSG00000277775, ENSG00000276368, ENSG00000265972, ENSG00000078177, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000104290, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000142166, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000163946, ENSG00000274290, ENSG00000196458, ENSG00000170961, ENSG00000184270, ENSG00000282988, ENSG00000158373, ENSG00000273802, ENSG00000275221, ENSG00000184678, ENSG00000197061	82	2579	14106	3.8020125024825275	1.287564528782207E-22	3.4871539321184766E-23	2.145940881303678E-23
UP_KW_PTM	KW-0007~Acetylation	60	67.41573033707866	5.930517565214463E-20	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000272325, ENSG00000278588, ENSG00000108984, ENSG00000277775, ENSG00000276368, ENSG00000163807, ENSG00000112118, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000007062, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000163946, ENSG00000274290, ENSG00000184270, ENSG00000282988, ENSG00000167552, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000184678, ENSG00000197061	82	3464	14106	2.9796372444093953	7.116621078257355E-19	1.5419345669557602E-19	9.488828104343141E-20
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	44	49.43820224719101	9.614706343422509E-20	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000081479, ENSG00000196787, ENSG00000196747, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000007062, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000167552, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	87	2218	20562	4.688535804234943	9.326265153119833E-18	2.3315662882799583E-18	2.1392721614115084E-18
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate	22	24.719101123595504	5.83289892184884E-19	ENSG00000158406, ENSG00000276180, ENSG00000274290, ENSG00000275126, ENSG00000274641, ENSG00000185130, ENSG00000278637, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000278705, ENSG00000158373, ENSG00000273802, ENSG00000270882, ENSG00000277224, ENSG00000278588, ENSG00000184678, ENSG00000277157, ENSG00000276410, ENSG00000203814, ENSG00000273542, ENSG00000197061	87	345	20559	15.069065467266366	1.5165537196806984E-16	1.895692149600873E-17	1.8009075421208295E-17
GOTERM_CC_DIRECT	GO:0005634~nucleus	65	73.03370786516854	3.6215986187225355E-18	ENSG00000158406, ENSG00000180573, ENSG00000203668, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000272325, ENSG00000255302, ENSG00000278588, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000172201, ENSG00000265972, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000134986, ENSG00000181450, ENSG00000274290, ENSG00000196458, ENSG00000184270, ENSG00000282988, ENSG00000167552, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000129317, ENSG00000275221, ENSG00000184678, ENSG00000197061	87	5984	20562	2.5672482943020465	3.5129506601608594E-16	7.025901320321719E-17	6.446445541326113E-17
UP_KW_PTM	KW-1017~Isopeptide bond	42	47.19101123595505	2.0231290561507487E-16	ENSG00000158406, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000185130, ENSG00000142166, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000278705, ENSG00000276903, ENSG00000278463, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000276368, ENSG00000163946, ENSG00000274290, ENSG00000265972, ENSG00000196458, ENSG00000170961, ENSG00000177853, ENSG00000184270, ENSG00000275126, ENSG00000278637, ENSG00000167552, ENSG00000158373, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000278677, ENSG00000273542, ENSG00000197061	82	1816	14106	3.9785376598259377	2.6645352591003757E-15	4.3834462883266216E-16	2.697505408200998E-16
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	62	69.66292134831461	1.0285102881837818E-14	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000255302, ENSG00000278588, ENSG00000108984, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000172201, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000244462, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000163946, ENSG00000181450, ENSG00000274290, ENSG00000196458, ENSG00000184270, ENSG00000282988, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000184678, ENSG00000197061	84	5645	17615	2.3031970981483827	1.858513343222512E-13	6.171061729102691E-14	6.171061729102691E-14
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	43	48.31460674157304	5.827484293714864E-10	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000244462, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000203668, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000255302, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000108984, ENSG00000277775, ENSG00000112118, ENSG00000163946, ENSG00000172201, ENSG00000274290, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000184357, ENSG00000277224, ENSG00000184678, ENSG00000094916, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000273542, ENSG00000197061	87	3963	20562	2.564427854203103	5.652659373911462E-8	7.0658247061292724E-9	6.483076276757786E-9
UP_SEQ_FEATURE	REGION:Disordered	73	82.02247191011236	2.670887959707448E-4	ENSG00000158406, ENSG00000180573, ENSG00000203668, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000255302, ENSG00000278588, ENSG00000108984, ENSG00000277775, ENSG00000276368, ENSG00000163807, ENSG00000112118, ENSG00000172201, ENSG00000157542, ENSG00000078177, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000104290, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000154265, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000081479, ENSG00000196787, ENSG00000244462, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000142166, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000134986, ENSG00000163946, ENSG00000274290, ENSG00000184270, ENSG00000136160, ENSG00000117461, ENSG00000282988, ENSG00000167552, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000129317, ENSG00000275221, ENSG00000184678, ENSG00000197061	87	13665	20559	1.2623970122512838	0.06709542628235488	0.004629539130159576	0.004398062173651597

Annotation Cluster 2	Enrichment Score: 17.93908098714164
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
